date,element,price_usd_per_kg,base_price,monthly_return
2019-04-01,Nb,39.75,45.0,-0.0582
2019-05-01,Nb,40.38,45.0,-0.176
2019-06-01,Nb,40.97,45.0,0.0518
2019-07-01,Nb,40.89,45.0,0.0034
2019-08-01,Nb,40.2,45.0,-0.1796
2019-09-01,Nb,39.71,45.0,0.0256
2019-10-01,Nb,39.8,45.0,0.231
2019-11-01,Nb,39.23,45.0,0.0339
2019-12-01,Nb,39.88,45.0,-0.4506
2020-01-01,Nb,39.66,45.0,0.1392
2020-02-01,Nb,39.97,45.0,0.0262
2020-03-01,Nb,40.76,45.0,0.2016
2020-04-01,Nb,40.27,45.0,-0.0043
2020-05-01,Nb,40.23,45.0,0.1325
2020-06-01,Nb,41.02,45.0,0.0716
2020-07-01,Nb,41.46,45.0,-0.0203
2020-08-01,Nb,42.45,45.0,-0.2491
2020-09-01,Nb,42.48,45.0,-0.2416
2020-10-01,Nb,41.92,45.0,-0.1105
2020-11-01,Nb,42.02,45.0,-0.105
2020-12-01,Nb,41.73,45.0,-0.0591
2021-01-01,Nb,41.54,45.0,0.2672
2021-02-01,Nb,41.86,45.0,0.172
2021-03-01,Nb,41.69,45.0,-0.1014
2021-04-01,Nb,41.82,45.0,0.119
2021-05-01,Nb,42.34,45.0,0.1005
2021-06-01,Nb,42.56,45.0,0.0318
2021-07-01,Nb,42.8,45.0,0.0622
2021-08-01,Nb,42.94,45.0,0.522
2021-09-01,Nb,43.54,45.0,-0.0891
2021-10-01,Nb,43.52,45.0,-0.1483
2021-11-01,Nb,43.51,45.0,0.206
2021-12-01,Nb,42.68,45.0,-0.004
2022-01-01,Nb,43.65,45.0,-0.1416
2022-02-01,Nb,43.15,45.0,-0.0608
2022-03-01,Nb,43.72,45.0,-0.0388
2022-04-01,Nb,43.93,45.0,-0.0952
2022-05-01,Nb,43.78,45.0,0.1881
2022-06-01,Nb,43.54,45.0,0.3558
2022-07-01,Nb,43.67,45.0,-0.07
2022-08-01,Nb,43.65,45.0,0.2864
2022-09-01,Nb,44.15,45.0,0.3748
2022-10-01,Nb,44.01,45.0,0.2261
2022-11-01,Nb,44.3,45.0,-0.183
2022-12-01,Nb,44.34,45.0,0.1931
2023-01-01,Nb,44.01,45.0,-0.0227
2023-02-01,Nb,43.86,45.0,0.2595
2023-03-01,Nb,43.38,45.0,0.2923
2023-04-01,Nb,43.38,45.0,-0.2334
2023-05-01,Nb,43.58,45.0,-0.1067
2023-06-01,Nb,43.87,45.0,0.0959
2023-07-01,Nb,44.88,45.0,-0.1766
2023-08-01,Nb,45.06,45.0,-0.0449
2023-09-01,Nb,44.76,45.0,-0.0192
2023-10-01,Nb,44.16,45.0,-0.1208
2023-11-01,Nb,43.55,45.0,-0.5893
2023-12-01,Nb,43.64,45.0,0.1361
2024-01-01,Nb,43.03,45.0,0.0644
2024-02-01,Nb,42.8,45.0,0.0405
2024-03-01,Nb,43.63,45.0,-0.218
2024-04-01,Nb,43.03,45.0,0.1899
2024-05-01,Nb,42.93,45.0,-0.2404
2024-06-01,Nb,43.08,45.0,-0.1133
2024-07-01,Nb,42.55,45.0,-0.1977
2024-08-01,Nb,43.15,45.0,0.0794
2024-09-01,Nb,43.33,45.0,0.1875
2024-10-01,Nb,42.96,45.0,0.2619
2024-11-01,Nb,43.36,45.0,-0.1847
2024-12-01,Nb,43.42,45.0,0.0941
2014-01-01,Ta,148.62,150.0,-0.2992
2014-02-01,Ta,146.43,150.0,-0.494
2014-03-01,Ta,146.8,150.0,-0.0362
2014-04-01,Ta,146.21,150.0,0.0725
2014-05-01,Ta,145.62,150.0,0.0096
2014-06-01,Ta,145.21,150.0,-0.0817
2014-07-01,Ta,144.01,150.0,-0.0842
2014-08-01,Ta,145.52,150.0,0.2319
2014-09-01,Ta,144.2,150.0,0.1856
2014-10-01,Ta,143.0,150.0,-0.0268
2014-11-01,Ta,146.0,150.0,-0.0988
2014-12-01,Ta,144.51,150.0,0.1961
2015-01-01,Ta,144.59,150.0,-0.1016
2015-02-01,Ta,143.91,150.0,-0.1076
2015-03-01,Ta,142.88,150.0,0.2827
2015-04-01,Ta,142.6,150.0,-0.1575
2015-05-01,Ta,141.44,150.0,-0.0966
2015-06-01,Ta,141.52,150.0,0.1568
2015-07-01,Ta,141.38,150.0,-0.0254
2015-08-01,Ta,143.32,150.0,0.2122
2015-09-01,Ta,143.21,150.0,0.4261
2015-10-01,Ta,140.78,150.0,0.0166
2015-11-01,Ta,142.02,150.0,0.0712
2015-12-01,Ta,144.86,150.0,-0.033
2016-01-01,Ta,143.34,150.0,0.0876
2016-02-01,Ta,145.67,150.0,-0.019
2016-03-01,Ta,146.01,150.0,-0.0177
2016-04-01,Ta,142.04,150.0,0.074
2016-05-01,Ta,143.95,150.0,-0.1183
2016-06-01,Ta,143.3,150.0,0.1549
2016-07-01,Ta,142.63,150.0,0.0426
2016-08-01,Ta,142.7,150.0,-0.1485
2016-09-01,Ta,143.94,150.0,-0.0593
2016-10-01,Ta,142.47,150.0,-0.0028
2016-11-01,Ta,142.23,150.0,-0.1109
2016-12-01,Ta,142.26,150.0,0.0096
2017-01-01,Ta,141.66,150.0,0.1081
2017-02-01,Ta,143.09,150.0,-0.1175
2017-03-01,Ta,143.95,150.0,-0.0145
2017-04-01,Ta,143.4,150.0,0.3094
2017-05-01,Ta,144.16,150.0,-0.0682
2017-06-01,Ta,144.48,150.0,-0.2296
2017-07-01,Ta,145.79,150.0,0.3914
2017-08-01,Ta,147.74,150.0,0.2632
2017-09-01,Ta,147.49,150.0,0.0211
2017-10-01,Ta,146.42,150.0,-0.0721
2017-11-01,Ta,145.8,150.0,0.1826
2017-12-01,Ta,145.1,150.0,-0.1787
2018-01-01,Ta,145.03,150.0,-0.0739
2018-02-01,Ta,144.83,150.0,0.0778
2018-03-01,Ta,143.88,150.0,0.0676
2018-04-01,Ta,145.23,150.0,-0.0977
2018-05-01,Ta,146.12,150.0,-0.0291
2018-06-01,Ta,147.09,150.0,0.1054
2018-07-01,Ta,149.38,150.0,-0.0028
2018-08-01,Ta,149.34,150.0,-0.0638
2018-09-01,Ta,147.29,150.0,0.0841
2018-10-01,Ta,146.9,150.0,-0.1993
2018-11-01,Ta,146.82,150.0,-0.0118
2018-12-01,Ta,147.37,150.0,0.1989
2019-01-01,Ta,147.77,150.0,-0.0779
2019-02-01,Ta,146.62,150.0,0.0171
2019-03-01,Ta,145.93,150.0,-0.3043
2019-04-01,Ta,146.86,150.0,-0.3191
2019-05-01,Ta,146.18,150.0,0.0508
2019-06-01,Ta,147.36,150.0,0.0802
2019-07-01,Ta,146.17,150.0,0.2676
2019-08-01,Ta,144.62,150.0,0.0099
2019-09-01,Ta,143.63,150.0,-0.0991
2019-10-01,Ta,142.87,150.0,-0.3425
2019-11-01,Ta,140.21,150.0,-0.1184
2019-12-01,Ta,140.54,150.0,0.2098
2020-01-01,Ta,141.0,150.0,0.1213
2020-02-01,Ta,139.56,150.0,0.1651
2020-03-01,Ta,138.33,150.0,0.0272
2020-04-01,Ta,139.4,150.0,0.1865
2020-05-01,Ta,139.63,150.0,0.1787
2020-06-01,Ta,140.73,150.0,0.0496
2020-07-01,Ta,140.67,150.0,-0.2581
2020-08-01,Ta,140.66,150.0,-0.3327
2020-09-01,Ta,140.04,150.0,-0.2467
2020-10-01,Ta,139.0,150.0,-0.102
2020-11-01,Ta,139.71,150.0,0.2194
2020-12-01,Ta,139.78,150.0,0.0422
2021-01-01,Ta,142.35,150.0,-0.1254
2021-02-01,Ta,142.69,150.0,-0.1464
2021-03-01,Ta,141.26,150.0,0.1432
2021-04-01,Ta,143.04,150.0,-0.2296
2021-05-01,Ta,144.27,150.0,-0.3142
2021-06-01,Ta,143.91,150.0,0.1092
2021-07-01,Ta,141.25,150.0,0.1814
2021-08-01,Ta,142.91,150.0,-0.3602
2021-09-01,Ta,142.67,150.0,-0.1119
2021-10-01,Ta,142.32,150.0,0.0819
2021-11-01,Ta,141.38,150.0,0.1651
2021-12-01,Ta,143.88,150.0,-0.1192
2022-01-01,Ta,143.7,150.0,0.2453
2022-02-01,Ta,142.43,150.0,0.0411
2022-03-01,Ta,142.21,150.0,-0.0394
2022-04-01,Ta,140.87,150.0,0.3348
2022-05-01,Ta,141.28,150.0,0.1077
2022-06-01,Ta,139.03,150.0,-0.1375
2022-07-01,Ta,140.25,150.0,0.322
2022-08-01,Ta,141.54,150.0,0.1872
2022-09-01,Ta,144.32,150.0,-0.0511
2022-10-01,Ta,145.11,150.0,0.1572
2022-11-01,Ta,144.62,150.0,-0.1608
2022-12-01,Ta,145.46,150.0,0.0755
2023-01-01,Ta,145.44,150.0,0.1063
2023-02-01,Ta,144.06,150.0,0.0283
2023-03-01,Ta,142.76,150.0,0.169
2023-04-01,Ta,143.51,150.0,0.0643
2023-05-01,Ta,143.05,150.0,0.0054
2023-06-01,Ta,146.2,150.0,0.1873
2023-07-01,Ta,144.84,150.0,0.0109
2023-08-01,Ta,143.42,150.0,0.0507
2023-09-01,Ta,145.42,150.0,0.0948
2023-10-01,Ta,146.06,150.0,-0.1387
2023-11-01,Ta,146.54,150.0,-0.3564
2023-12-01,Ta,147.56,150.0,-0.246
2024-01-01,Ta,145.85,150.0,0.5875
2024-02-01,Ta,147.01,150.0,0.0398
2024-03-01,Ta,145.36,150.0,-0.1919
2024-04-01,Ta,144.07,150.0,0.113
2024-05-01,Ta,145.97,150.0,0.3278
2024-06-01,Ta,146.25,150.0,0.2029
2024-07-01,Ta,145.9,150.0,0.0556
2024-08-01,Ta,143.69,150.0,-0.0636
2024-09-01,Ta,142.41,150.0,-0.2312
2024-10-01,Ta,143.45,150.0,-0.2218
2024-11-01,Ta,142.52,150.0,-0.1013
2024-12-01,Ta,142.17,150.0,-0.0917
2014-01-01,Zr,29.93,30.0,0.0072
2014-02-01,Zr,30.0,30.0,0.2355
2014-03-01,Zr,29.93,30.0,-0.0506
2014-04-01,Zr,29.92,30.0,-0.0344
2014-05-01,Zr,30.33,30.0,-0.1463
2014-06-01,Zr,29.92,30.0,0.3249
2014-07-01,Zr,30.27,30.0,0.028
2014-08-01,Zr,30.22,30.0,-0.1532
2014-09-01,Zr,30.42,30.0,0.0741
2014-10-01,Zr,30.19,30.0,-0.0043
2014-11-01,Zr,30.01,30.0,0.0659
2014-12-01,Zr,30.04,30.0,-0.0644
2015-01-01,Zr,30.48,30.0,0.1508
2015-02-01,Zr,30.51,30.0,-0.1764
2015-03-01,Zr,30.13,30.0,-0.0097
2015-04-01,Zr,30.07,30.0,-0.0246
2015-05-01,Zr,30.03,30.0,-0.2419
2015-06-01,Zr,29.91,30.0,-0.1181
2015-07-01,Zr,29.84,30.0,-0.1906
2015-08-01,Zr,29.42,30.0,0.0007
2015-09-01,Zr,29.61,30.0,-0.2188
2015-10-01,Zr,29.52,30.0,-0.2534
2015-11-01,Zr,29.34,30.0,0.1152
2015-12-01,Zr,29.03,30.0,-0.2394
2016-01-01,Zr,29.17,30.0,0.0359
2016-02-01,Zr,29.26,30.0,-0.0866
2016-03-01,Zr,29.64,30.0,0.0321
2016-04-01,Zr,29.72,30.0,-0.1141
2016-05-01,Zr,30.08,30.0,-0.3518
2016-06-01,Zr,30.11,30.0,-0.3432
2016-07-01,Zr,29.95,30.0,0.0851
2016-08-01,Zr,30.21,30.0,-0.0805
2016-09-01,Zr,30.02,30.0,-0.1821
2016-10-01,Zr,30.02,30.0,-0.1695
2016-11-01,Zr,29.95,30.0,-0.1278
2016-12-01,Zr,29.76,30.0,0.1228
2017-01-01,Zr,29.81,30.0,0.2175
2017-02-01,Zr,29.78,30.0,0.0186
2017-03-01,Zr,29.8,30.0,-0.3569
2017-04-01,Zr,29.59,30.0,-0.1485
2017-05-01,Zr,29.89,30.0,0.259
2017-06-01,Zr,29.99,30.0,-0.0577
2017-07-01,Zr,29.89,30.0,-0.0116
2017-08-01,Zr,29.73,30.0,0.194
2017-09-01,Zr,29.81,30.0,0.0711
2017-10-01,Zr,29.75,30.0,0.102
2017-11-01,Zr,29.38,30.0,0.117
2017-12-01,Zr,29.58,30.0,0.1261
2018-01-01,Zr,29.47,30.0,0.2315
2018-02-01,Zr,29.44,30.0,-0.079
2018-03-01,Zr,29.19,30.0,0.1058
2018-04-01,Zr,29.2,30.0,-0.0043
2018-05-01,Zr,29.08,30.0,-0.0825
2018-06-01,Zr,29.18,30.0,0.1972
2018-07-01,Zr,28.7,30.0,0.1786
2018-08-01,Zr,29.11,30.0,-0.0553
2018-09-01,Zr,28.99,30.0,-0.0896
2018-10-01,Zr,28.85,30.0,0.0631
2018-11-01,Zr,28.94,30.0,-0.1173
2018-12-01,Zr,29.44,30.0,-0.2151
2019-01-01,Zr,29.74,30.0,0.0523
2019-02-01,Zr,29.77,30.0,0.0464
2019-03-01,Zr,29.88,30.0,-0.0843
2019-04-01,Zr,29.59,30.0,0.1217
2019-05-01,Zr,29.04,30.0,0.0419
2019-06-01,Zr,28.53,30.0,0.2042
2019-07-01,Zr,28.79,30.0,-0.1211
2019-08-01,Zr,28.77,30.0,-0.0643
2019-09-01,Zr,28.45,30.0,0.3069
2019-10-01,Zr,28.38,30.0,0.2089
2019-11-01,Zr,28.35,30.0,-0.1078
2019-12-01,Zr,28.36,30.0,0.1041
2020-01-01,Zr,28.56,30.0,0.007
2020-02-01,Zr,29.02,30.0,0.0119
2020-03-01,Zr,29.38,30.0,0.1383
2020-04-01,Zr,29.42,30.0,-0.1974
2020-05-01,Zr,29.51,30.0,-0.2085
2020-06-01,Zr,29.31,30.0,-0.0488
2020-07-01,Zr,29.08,30.0,-0.0888
2020-08-01,Zr,29.49,30.0,-0.2012
2020-09-01,Zr,29.66,30.0,0.186
2020-10-01,Zr,29.62,30.0,0.0886
2020-11-01,Zr,29.77,30.0,-0.0236
2020-12-01,Zr,29.43,30.0,0.0675
2021-01-01,Zr,29.63,30.0,-0.0536
2021-02-01,Zr,29.42,30.0,0.0151
2021-03-01,Zr,29.73,30.0,-0.098
2021-04-01,Zr,29.86,30.0,0.0614
2021-05-01,Zr,29.73,30.0,0.1591
2021-06-01,Zr,29.86,30.0,-0.1354
2021-07-01,Zr,29.93,30.0,0.0894
2021-08-01,Zr,30.09,30.0,0.3672
2021-09-01,Zr,29.87,30.0,0.3848
2021-10-01,Zr,29.84,30.0,-0.1041
2021-11-01,Zr,29.67,30.0,-0.1571
2021-12-01,Zr,29.58,30.0,0.096
2022-01-01,Zr,29.33,30.0,-0.0626
2022-02-01,Zr,29.53,30.0,-0.1169
2022-03-01,Zr,29.6,30.0,-0.0004
2022-04-01,Zr,29.8,30.0,-0.148
2022-05-01,Zr,29.93,30.0,0.231
2022-06-01,Zr,29.76,30.0,-0.0205
2022-07-01,Zr,30.29,30.0,-0.2547
2022-08-01,Zr,29.96,30.0,-0.0627
2022-09-01,Zr,30.34,30.0,-0.2137
2022-10-01,Zr,30.33,30.0,0.1502
2022-11-01,Zr,30.67,30.0,-0.0321
2022-12-01,Zr,30.83,30.0,0.0792
2023-01-01,Zr,30.92,30.0,-0.0266
2023-02-01,Zr,31.19,30.0,0.0398
2023-03-01,Zr,31.2,30.0,0.3643
2023-04-01,Zr,31.1,30.0,-0.068
2023-05-01,Zr,31.31,30.0,0.0646
2023-06-01,Zr,30.84,30.0,-0.2021
2023-07-01,Zr,30.81,30.0,-0.1095
2023-08-01,Zr,30.42,30.0,0.1948
2023-09-01,Zr,30.59,30.0,0.2464
2023-10-01,Zr,30.6,30.0,-0.2003
2023-11-01,Zr,30.37,30.0,0.3317
2023-12-01,Zr,30.09,30.0,0.0161
2024-01-01,Zr,30.06,30.0,0.0435
2024-02-01,Zr,29.94,30.0,0.0355
2024-03-01,Zr,29.9,30.0,0.0285
2024-04-01,Zr,29.73,30.0,0.1418
2024-05-01,Zr,29.96,30.0,0.0127
2024-06-01,Zr,30.14,30.0,0.0703
2024-07-01,Zr,30.29,30.0,-0.1308
2024-08-01,Zr,30.12,30.0,-0.0185
2024-09-01,Zr,30.13,30.0,0.0674
2024-10-01,Zr,30.02,30.0,-0.0968
2024-11-01,Zr,29.65,30.0,-0.2222
2024-12-01,Zr,30.04,30.0,0.0486
2014-01-01,Si,2.49,2.5,0.0738
2014-02-01,Si,2.49,2.5,0.0334
2014-03-01,Si,2.51,2.5,0.0755
2014-04-01,Si,2.47,2.5,-0.2468
2014-05-01,Si,2.49,2.5,0.0612
2014-06-01,Si,2.52,2.5,0.033
2014-07-01,Si,2.44,2.5,-0.0271
2014-08-01,Si,2.42,2.5,0.06
2014-09-01,Si,2.44,2.5,-0.0048
2014-10-01,Si,2.46,2.5,0.2562
2014-11-01,Si,2.48,2.5,-0.2018
2014-12-01,Si,2.45,2.5,0.1734
2015-01-01,Si,2.48,2.5,-0.2136
2015-02-01,Si,2.47,2.5,0.0982
2015-03-01,Si,2.44,2.5,-0.3267
2015-04-01,Si,2.41,2.5,0.1067
2015-05-01,Si,2.42,2.5,-0.1502
2015-06-01,Si,2.45,2.5,0.0457
2015-07-01,Si,2.44,2.5,-0.2147
2015-08-01,Si,2.42,2.5,-0.3162
2015-09-01,Si,2.43,2.5,0.093
2015-10-01,Si,2.44,2.5,-0.2482
2015-11-01,Si,2.4,2.5,0.0537
2015-12-01,Si,2.4,2.5,-0.1873
2016-01-01,Si,2.36,2.5,0.3275
2016-02-01,Si,2.39,2.5,0.0099
2016-03-01,Si,2.39,2.5,-0.1803
2016-04-01,Si,2.43,2.5,0.1443
2016-05-01,Si,2.45,2.5,0.0166
2016-06-01,Si,2.46,2.5,0.1678
2016-07-01,Si,2.44,2.5,0.162
2016-08-01,Si,2.4,2.5,-0.2222
2016-09-01,Si,2.41,2.5,0.1228
2016-10-01,Si,2.38,2.5,-0.1845
2016-11-01,Si,2.4,2.5,0.0696
2016-12-01,Si,2.37,2.5,-0.1299
2017-01-01,Si,2.36,2.5,0.124
2017-02-01,Si,2.39,2.5,0.2088
2017-03-01,Si,2.41,2.5,0.3351
2017-04-01,Si,2.41,2.5,-0.0471
2017-05-01,Si,2.41,2.5,-0.3099
2017-06-01,Si,2.42,2.5,-0.2095
2017-07-01,Si,2.43,2.5,0.003
2017-08-01,Si,2.46,2.5,-0.0229
2017-09-01,Si,2.51,2.5,-0.3606
2017-10-01,Si,2.53,2.5,-0.2212
2017-11-01,Si,2.5,2.5,0.3214
2017-12-01,Si,2.48,2.5,0.0886
2018-01-01,Si,2.52,2.5,-0.0133
2018-02-01,Si,2.54,2.5,0.4337
2018-03-01,Si,2.56,2.5,0.0544
2018-04-01,Si,2.54,2.5,-0.1942
2018-05-01,Si,2.54,2.5,0.061
2018-06-01,Si,2.5,2.5,-0.0831
2018-07-01,Si,2.51,2.5,0.0517
2018-08-01,Si,2.47,2.5,0.2628
2018-09-01,Si,2.46,2.5,0.1858
2018-10-01,Si,2.45,2.5,0.164
2018-11-01,Si,2.44,2.5,0.0826
2018-12-01,Si,2.43,2.5,0.5881
2019-01-01,Si,2.48,2.5,0.0908
2019-02-01,Si,2.45,2.5,-0.1728
2019-03-01,Si,2.42,2.5,-0.1892
2019-04-01,Si,2.46,2.5,0.295
2019-05-01,Si,2.45,2.5,0.147
2019-06-01,Si,2.46,2.5,-0.0834
2019-07-01,Si,2.48,2.5,0.0975
2019-08-01,Si,2.51,2.5,-0.0436
2019-09-01,Si,2.52,2.5,-0.1668
2019-10-01,Si,2.51,2.5,0.0248
2019-11-01,Si,2.47,2.5,-0.2337
2019-12-01,Si,2.47,2.5,-0.1148
2020-01-01,Si,2.46,2.5,-0.0982
2020-02-01,Si,2.46,2.5,0.0044
2020-03-01,Si,2.43,2.5,-0.1092
2020-04-01,Si,2.41,2.5,0.202
2020-05-01,Si,2.36,2.5,-0.2117
2020-06-01,Si,2.39,2.5,-0.1311
2020-07-01,Si,2.41,2.5,-0.1015
2020-08-01,Si,2.38,2.5,0.4618
2020-09-01,Si,2.4,2.5,-0.0515
2020-10-01,Si,2.41,2.5,-0.1099
2020-11-01,Si,2.44,2.5,-0.2008
2020-12-01,Si,2.41,2.5,-0.0982
2021-01-01,Si,2.45,2.5,0.0175
2021-02-01,Si,2.47,2.5,-0.1845
2021-03-01,Si,2.47,2.5,-0.182
2021-04-01,Si,2.47,2.5,0.1513
2021-05-01,Si,2.44,2.5,0.0939
2021-06-01,Si,2.45,2.5,0.1196
2021-07-01,Si,2.43,2.5,-0.1766
2021-08-01,Si,2.46,2.5,-0.3779
2021-09-01,Si,2.44,2.5,0.1675
2021-10-01,Si,2.43,2.5,-0.1088
2021-11-01,Si,2.48,2.5,-0.1471
2021-12-01,Si,2.46,2.5,-0.2181
2022-01-01,Si,2.46,2.5,0.1323
2022-02-01,Si,2.51,2.5,-0.0427
2022-03-01,Si,2.57,2.5,-0.0532
2022-04-01,Si,2.53,2.5,0.2327
2022-05-01,Si,2.55,2.5,0.0855
2022-06-01,Si,2.53,2.5,0.0996
2022-07-01,Si,2.54,2.5,-0.063
2022-08-01,Si,2.56,2.5,-0.3132
2022-09-01,Si,2.49,2.5,-0.3437
2022-10-01,Si,2.5,2.5,0.1344
2022-11-01,Si,2.49,2.5,0.0193
2022-12-01,Si,2.48,2.5,0.0484
2023-01-01,Si,2.5,2.5,0.017
2023-02-01,Si,2.55,2.5,-0.2117
2023-03-01,Si,2.58,2.5,-0.0292
2023-04-01,Si,2.61,2.5,0.4441
2023-05-01,Si,2.6,2.5,0.1934
2023-06-01,Si,2.63,2.5,-0.0122
2023-07-01,Si,2.62,2.5,-0.0093
2023-08-01,Si,2.63,2.5,0.0135
2023-09-01,Si,2.63,2.5,0.2348
2023-10-01,Si,2.63,2.5,0.1478
2023-11-01,Si,2.63,2.5,0.2148
2023-12-01,Si,2.64,2.5,-0.0198
2024-01-01,Si,2.6,2.5,0.3212
2024-02-01,Si,2.57,2.5,0.0076
2024-03-01,Si,2.6,2.5,0.0497
2024-04-01,Si,2.63,2.5,-0.1275
2024-05-01,Si,2.65,2.5,-0.2907
2024-06-01,Si,2.64,2.5,0.0734
2024-07-01,Si,2.62,2.5,-0.1932
2024-08-01,Si,2.61,2.5,0.1757
2024-09-01,Si,2.63,2.5,-0.1097
2024-10-01,Si,2.61,2.5,-0.2678
2024-11-01,Si,2.57,2.5,0.0469
2024-12-01,Si,2.6,2.5,-0.1514
2014-01-01,Mg,2.53,2.5,-0.3206
2014-02-01,Mg,2.52,2.5,0.5742
2014-03-01,Mg,2.51,2.5,0.027
2014-04-01,Mg,2.53,2.5,-0.421
2014-05-01,Mg,2.51,2.5,0.3051
2014-06-01,Mg,2.47,2.5,0.51
2014-07-01,Mg,2.47,2.5,0.1398
2014-08-01,Mg,2.47,2.5,-0.0077
2014-09-01,Mg,2.49,2.5,0.117
2014-10-01,Mg,2.44,2.5,0.0722
2014-11-01,Mg,2.45,2.5,0.1235
2014-12-01,Mg,2.45,2.5,-0.0229
2015-01-01,Mg,2.47,2.5,0.3015
2015-02-01,Mg,2.51,2.5,-0.2908
2015-03-01,Mg,2.5,2.5,0.0598
2015-04-01,Mg,2.48,2.5,-0.3809
2015-05-01,Mg,2.48,2.5,0.0025
2015-06-01,Mg,2.47,2.5,0.226
2015-07-01,Mg,2.45,2.5,0.298
2015-08-01,Mg,2.43,2.5,0.0658
2015-09-01,Mg,2.41,2.5,0.2128
2015-10-01,Mg,2.39,2.5,-0.2674
2015-11-01,Mg,2.39,2.5,0.4581
2015-12-01,Mg,2.43,2.5,0.0503
2016-01-01,Mg,2.44,2.5,-0.1087
2016-02-01,Mg,2.42,2.5,0.3062
2016-03-01,Mg,2.45,2.5,0.3293
2016-04-01,Mg,2.42,2.5,0.1108
2016-05-01,Mg,2.41,2.5,0.0398
2016-06-01,Mg,2.38,2.5,0.0047
2016-07-01,Mg,2.36,2.5,-0.1475
2016-08-01,Mg,2.35,2.5,-0.0562
2016-09-01,Mg,2.31,2.5,0.1665
2016-10-01,Mg,2.35,2.5,-0.2116
2016-11-01,Mg,2.36,2.5,0.0152
2016-12-01,Mg,2.36,2.5,0.0113
2017-01-01,Mg,2.33,2.5,-0.5676
2017-02-01,Mg,2.33,2.5,-0.2363
2017-03-01,Mg,2.31,2.5,-0.3518
2017-04-01,Mg,2.29,2.5,0.1585
2017-05-01,Mg,2.27,2.5,-0.1526
2017-06-01,Mg,2.29,2.5,-0.0544
2017-07-01,Mg,2.35,2.5,0.03
2017-08-01,Mg,2.36,2.5,0.0154
2017-09-01,Mg,2.42,2.5,0.1578
2017-10-01,Mg,2.41,2.5,0.0767
2017-11-01,Mg,2.49,2.5,0.4698
2017-12-01,Mg,2.45,2.5,-0.6032
2018-01-01,Mg,2.47,2.5,-0.0346
2018-02-01,Mg,2.47,2.5,0.0269
2018-03-01,Mg,2.44,2.5,0.0424
2018-04-01,Mg,2.44,2.5,0.3039
2018-05-01,Mg,2.41,2.5,0.1311
2018-06-01,Mg,2.4,2.5,0.0836
2018-07-01,Mg,2.42,2.5,-0.0946
2018-08-01,Mg,2.41,2.5,-0.0595
2018-09-01,Mg,2.42,2.5,0.1981
2018-10-01,Mg,2.43,2.5,-0.114
2018-11-01,Mg,2.42,2.5,-0.4086
2018-12-01,Mg,2.4,2.5,0.5975
2019-01-01,Mg,2.4,2.5,-0.0169
2019-02-01,Mg,2.38,2.5,0.0302
2019-03-01,Mg,2.37,2.5,-0.1142
2019-04-01,Mg,2.38,2.5,0.0012
2019-05-01,Mg,2.37,2.5,0.0489
2019-06-01,Mg,2.4,2.5,0.1476
2019-07-01,Mg,2.38,2.5,-0.1321
2019-08-01,Mg,2.34,2.5,-0.29
2019-09-01,Mg,2.34,2.5,0.1522
2019-10-01,Mg,2.34,2.5,0.0382
2019-11-01,Mg,2.35,2.5,-0.0776
2019-12-01,Mg,2.28,2.5,0.3658
2020-01-01,Mg,2.23,2.5,0.1306
2020-02-01,Mg,2.25,2.5,-0.0381
2020-03-01,Mg,2.28,2.5,0.1444
2020-04-01,Mg,2.27,2.5,-0.1896
2020-05-01,Mg,2.26,2.5,-0.1139
2020-06-01,Mg,2.31,2.5,-0.1874
2020-07-01,Mg,2.35,2.5,-0.529
2020-08-01,Mg,2.34,2.5,0.1463
2020-09-01,Mg,2.38,2.5,-0.0184
2020-10-01,Mg,2.41,2.5,-0.2207
2020-11-01,Mg,2.38,2.5,-0.1801
2020-12-01,Mg,2.38,2.5,0.1731
2021-01-01,Mg,2.35,2.5,0.4792
2021-02-01,Mg,2.37,2.5,0.3013
2021-03-01,Mg,2.34,2.5,0.083
2021-04-01,Mg,2.37,2.5,0.2172
2021-05-01,Mg,2.34,2.5,-0.1343
2021-06-01,Mg,2.33,2.5,0.1195
2021-07-01,Mg,2.34,2.5,0.1201
2021-08-01,Mg,2.33,2.5,0.0296
2021-09-01,Mg,2.32,2.5,-0.2746
2021-10-01,Mg,2.31,2.5,0.0347
2021-11-01,Mg,2.29,2.5,0.0112
2021-12-01,Mg,2.29,2.5,0.0909
2022-01-01,Mg,2.33,2.5,-0.0333
2022-02-01,Mg,2.3,2.5,0.0493
2022-03-01,Mg,2.28,2.5,-0.0379
2022-04-01,Mg,2.29,2.5,-0.3631
2022-05-01,Mg,2.25,2.5,-0.1822
2022-06-01,Mg,2.29,2.5,0.1606
2022-07-01,Mg,2.29,2.5,-0.057
2022-08-01,Mg,2.28,2.5,-0.1122
2022-09-01,Mg,2.28,2.5,0.0495
2022-10-01,Mg,2.24,2.5,-0.2552
2022-11-01,Mg,2.27,2.5,-0.0615
2022-12-01,Mg,2.29,2.5,0.0873
2023-01-01,Mg,2.3,2.5,0.2629
2023-02-01,Mg,2.28,2.5,0.1161
2023-03-01,Mg,2.26,2.5,0.3857
2023-04-01,Mg,2.26,2.5,0.0868
2023-05-01,Mg,2.25,2.5,0.2297
