material_id,formula,n_elements,crystal_system,spacegroup_number,category,formation_energy_per_atom_eV,energy_above_hull_eV,band_gap_eV,is_metal,bulk_modulus_GPa,shear_modulus_GPa,poisson_ratio,density_g_cm3,nsites,volume_A3,melting_point_K,is_stable
mp-183844,In2Ne,2,hexagonal,192,Silicate,-2.9194,0.0166,7.912,0,105.01,60.96,0.2698,0.5,6,35.63,886.0,1
mp-911605,Sr2P4,2,hexagonal,186,Intermetallic,0.833,0.2875,0.0,1,168.76,78.92,0.2886,8.444,12,1452.6,1422.0,0
mp-566465,He3,1,cubic,211,Intermetallic,0.0,0.0455,0.0,1,72.66,36.2,0.2642,5.092,12,622.05,2960.0,1
mp-809734,WBrSb4,3,orthorhombic,57,Ceramic,-3.9572,0.009,5.976,0,128.61,76.27,0.2525,2.17,4,105.34,2270.0,1
mp-432526,Mn2,1,trigonal,161,Ceramic,-5.2282,0.0263,0.5,0,267.39,111.22,0.3059,5.577,4,218.69,2834.0,1
mp-969374,Cl4Pd4Se3,3,hexagonal,174,Metal,-1.2383,0.0313,0.0,1,203.86,95.42,0.2963,7.48,4,335.52,1930.0,1
mp-693579,CuMo3,2,hexagonal,176,Sulfide,-0.1522,0.0564,2.225,0,119.6,63.15,0.2827,4.329,8,259.96,1321.0,0
mp-876042,Au4ClRu2,3,orthorhombic,47,Chalcogenide,0.0713,0.0249,1.526,0,118.47,45.92,0.3293,0.5,8,56.73,1084.0,1
mp-601306,Mn4Fe,2,cubic,218,Alloy,0.5029,0.0015,0.0,1,151.09,40.03,0.376,5.642,8,646.73,771.0,1
mp-927169,Zr3Te4Ru2Mo3,4,tetragonal,129,Silicate,-2.5826,0.0257,5.9,0,86.33,17.88,0.4081,4.078,2,141.01,1265.0,1
mp-865672,OsFe3,2,hexagonal,177,Oxide,-2.1643,0.0222,7.483,0,212.74,126.98,0.2517,1.388,8,133.28,1125.0,1
mp-743049,Sb4Ga2,2,tetragonal,106,Oxide,-3.6763,0.0262,4.618,0,210.35,50.69,0.3858,1.927,8,134.7,2613.0,1
mp-161705,Sn4Ne2,2,monoclinic,14,Semiconductor,-0.8991,0.0256,1.233,0,116.25,64.26,0.2636,3.401,2,108.01,1707.0,1
mp-377276,Mo4Ru,2,trigonal,150,Alloy,-0.4625,0.0564,0.0,1,210.2,110.38,0.2637,8.81,8,792.47,933.0,0
mp-879428,Ni4,1,hexagonal,181,Ceramic,-4.5413,0.023,5.477,0,48.4,18.83,0.3154,3.392,24,657.72,2599.0,1
mp-789126,Nb3Au3Pd3,3,cubic,196,Phosphide,0.3343,0.0926,0.049,0,23.32,6.94,0.3673,2.513,16,394.63,1260.0,0
mp-558458,Na4Br3,2,cubic,197,Intermetallic,-0.7172,0.1878,0.0,1,135.01,72.25,0.2855,4.61,2,61.95,2331.0,0
mp-701347,Hf2,1,cubic,205,Nitride,-0.2794,0.0907,2.559,0,340.29,185.94,0.2811,5.33,8,385.62,1062.0,0
mp-696659,Sn3Pb2In,3,cubic,201,Metal,-1.4802,0.0376,0.0,1,83.56,50.06,0.2552,8.008,32,3301.05,2135.0,1
mp-130705,VIn,2,monoclinic,8,Sulfide,-0.7839,0.0804,2.338,0,53.1,22.56,0.3002,4.814,6,285.09,820.0,0
mp-963464,Re4Rh2Se3,3,hexagonal,190,Oxide,-3.5769,0.0124,5.65,0,124.28,80.15,0.232,4.939,12,779.35,2496.0,1
mp-323393,Ru4K4Ce,3,hexagonal,181,Nitride,-1.0347,0.0106,0.332,0,322.54,291.69,0.1732,3.101,2,74.23,200.0,1
mp-683196,Ca4Ba4,2,cubic,214,Sulfide,-1.7795,0.1498,0.339,0,149.36,68.09,0.3031,3.5,16,691.34,1346.0,0
mp-79200,P3Te3,2,cubic,209,Metal,-0.7532,0.0184,0.0,1,194.91,111.49,0.2621,9.03,4,477.78,1307.0,1
mp-277634,K2,1,cubic,216,Silicate,-3.4824,0.0398,5.917,0,134.61,57.41,0.3149,0.5,32,172.58,808.0,1
mp-167807,Pb4Ca4,2,monoclinic,13,Alloy,-2.3817,0.0051,0.0,1,193.34,115.07,0.247,4.248,8,584.99,2535.0,1
mp-497304,V4Na2,2,orthorhombic,40,Oxide,-1.7833,0.1327,1.079,0,153.32,62.44,0.3044,2.518,8,252.72,2788.0,0
mp-789107,Na2GeSr4,3,cubic,230,Oxide,-1.2733,0.1696,8.542,0,291.19,143.61,0.2908,3.521,4,169.93,1776.0,0
mp-106919,KS2,2,cubic,229,Alloy,0.5646,0.0184,0.0,1,61.39,34.21,0.2677,0.5,32,138.02,1405.0,1
mp-807343,F3NaC,3,monoclinic,4,Sulfide,-1.6814,0.019,1.628,0,60.13,22.69,0.3354,2.372,8,260.27,617.0,1
mp-120425,Zr2Ni4,2,orthorhombic,50,Intermetallic,-0.2792,0.0925,0.0,1,163.23,135.89,0.1676,5.751,8,616.87,508.0,0
mp-279678,In4MoRu2Li4,4,tetragonal,110,Oxide,-6.1828,0.0049,2.401,0,121.3,70.96,0.2476,5.975,4,207.79,2278.0,1
mp-754900,Ba3W2,2,hexagonal,172,Metal,0.3667,0.0045,0.0,1,144.88,91.53,0.2091,7.366,8,783.17,1650.0,1
mp-908421,Ni2Pb4,2,monoclinic,8,Metal,-0.0049,0.0624,0.0,1,78.22,34.22,0.2936,11.164,2,252.23,999.0,0
mp-698277,Co,1,hexagonal,172,Intermetallic,0.0,0.1024,0.0,1,135.72,37.44,0.3832,8.577,4,542.65,1284.0,0
mp-349353,P3F2,2,orthorhombic,30,Semiconductor,0.4359,0.1446,1.983,0,134.44,70.49,0.2839,6.955,4,326.92,348.0,0
mp-553096,Sr2,1,cubic,202,Metal,0.0,0.1261,0.0,1,143.67,77.61,0.2754,9.23,12,1731.87,2222.0,0
mp-538909,Co3Mn4,2,hexagonal,192,Ceramic,-1.1888,0.0512,4.543,0,137.8,63.34,0.3081,4.81,4,312.68,2515.0,0
mp-771615,Pd3Zr2,2,hexagonal,191,Perovskite,-3.7675,0.0111,1.553,0,67.87,23.88,0.3442,7.105,16,1126.32,1245.0,1
mp-635553,Cu,1,tetragonal,83,Perovskite,-6.1318,0.0111,0.994,0,57.09,29.61,0.2887,4.529,4,253.9,1145.0,1
mp-916276,NaH,2,triclinic,2,Metal,0.3169,0.0151,0.0,1,190.6,81.15,0.3046,7.151,24,2011.49,1370.0,1
mp-138622,Cl2In4,2,tetragonal,118,Oxide,-4.0633,0.0091,2.137,0,240.1,203.47,0.1666,2.762,12,364.37,1773.0,1
mp-545028,Re4Au,2,monoclinic,5,Alloy,0.5819,0.0179,0.0,1,130.68,70.85,0.2556,6.851,6,611.06,1944.0,1
mp-798378,Ti4Au2Mn,3,hexagonal,183,Carbide,-0.9374,0.0042,0.78,0,467.93,163.26,0.337,5.75,6,371.36,1585.0,1
mp-468572,As4Se2Nb3,3,cubic,206,Metal,-1.9775,0.0005,0.0,1,135.85,55.92,0.3269,5.881,16,707.98,1310.0,1
mp-273592,H2Ne4Ni2,3,hexagonal,176,Metal,-1.4006,0.1854,0.0,1,207.13,116.69,0.2644,9.849,4,347.86,1213.0,0
mp-84601,Pd2Mg4V2,3,hexagonal,180,Oxide,-1.8434,0.0353,5.077,0,287.85,170.25,0.2484,5.723,6,291.35,2749.0,1
mp-59322,Li4ZrRu3,3,monoclinic,14,Oxide,-4.5357,0.0039,6.083,0,166.95,101.51,0.2512,4.097,2,167.19,1656.0,1
mp-849191,Cu2BrN3,3,hexagonal,175,Alloy,0.2251,0.0151,0.0,1,26.62,15.96,0.2547,9.1,16,2270.66,2312.0,1
mp-810615,Ti4Ge,2,hexagonal,173,Metal,-1.0284,0.0046,0.0,1,226.04,156.09,0.2268,3.375,4,171.93,2343.0,1
mp-579702,Ta4Os,2,tetragonal,96,Sulfide,-1.7927,0.0735,0.399,0,67.88,31.66,0.2915,4.05,6,382.42,200.0,0
mp-399047,Y2Cd2Cl3Bi,4,monoclinic,10,Alloy,-1.4611,0.0027,0.0,1,116.47,30.08,0.3807,6.864,2,86.71,935.0,1
mp-586688,Ar2Te3Ru4,3,hexagonal,190,Metal,-0.928,0.0046,0.0,1,190.85,70.51,0.3282,8.541,8,1028.58,1471.0,1
mp-889937,MgCl2Br4,3,trigonal,156,Semiconductor,-0.2266,0.0185,0.771,0,48.54,23.11,0.2955,5.546,4,195.26,1090.0,1
mp-184523,W3Fe2Bi2,3,cubic,212,Oxide,-4.2209,0.0058,3.178,0,146.28,72.66,0.2946,6.122,4,341.37,2858.0,1
mp-89200,BAg3C4,3,trigonal,157,Oxide,-3.5087,0.003,2.044,0,207.89,144.98,0.2357,0.849,4,41.2,2324.0,1
mp-254165,Ge2ZnIn4,3,monoclinic,14,Ceramic,-0.7856,0.004,11.863,0,162.62,83.68,0.2863,6.993,4,253.15,2231.0,1
mp-462758,AsCaCl2,3,tetragonal,107,Boride,-0.7466,0.0022,1.562,0,161.31,96.95,0.2627,8.223,12,1396.09,1055.0,1
mp-107967,Na2Au3SCd3,4,trigonal,149,Silicate,-0.9957,0.0576,3.618,0,30.1,14.82,0.2974,8.646,8,571.83,1132.0,0
mp-792540,Mg2,1,monoclinic,6,Intermetallic,0.0,0.2865,0.0,1,118.72,71.85,0.2336,8.426,16,1395.85,1139.0,0
mp-434172,PZnRh3,3,orthorhombic,19,Carbide,-2.2613,0.006,1.27,0,345.48,221.81,0.2323,3.306,4,224.46,2418.0,1
mp-257637,Ti3As3,2,orthorhombic,39,Perovskite,-2.1118,0.0014,1.178,0,53.41,30.57,0.2727,4.43,2,90.65,1425.0,1
mp-508654,Co2As3,2,tetragonal,118,Metal,-0.8524,0.0132,0.0,1,209.77,95.83,0.3055,6.646,24,1851.08,1801.0,1
mp-850263,Na4Nb4O3Ni4,4,tetragonal,105,Oxide,-4.1646,0.0421,9.107,0,101.6,28.84,0.3684,3.519,2,85.58,2392.0,1
mp-408740,Pt3InTi3,3,trigonal,145,Carbide,-0.958,0.0485,1.838,0,270.58,118.87,0.3048,3.798,12,360.27,2061.0,1
mp-27411,AsCu3Y,3,cubic,206,Oxide,-3.2396,0.0113,0.5,0,172.79,149.15,0.1568,3.843,4,128.34,2262.0,1
mp-213700,Ir4As2,2,cubic,217,Metal,-2.0913,0.0408,0.0,1,110.63,57.55,0.2739,9.334,6,791.59,1013.0,1
mp-524307,NeBrZr4,3,monoclinic,11,Alloy,-1.8327,0.1124,0.0,1,193.67,63.25,0.3521,8.622,12,1319.18,256.0,0
mp-388832,W4Re4,2,trigonal,163,Semiconductor,-1.802,0.0532,2.121,0,62.98,24.74,0.3026,5.452,2,115.76,2495.0,0
mp-572724,ArH3Bi4Na4,4,tetragonal,107,Halide,-2.5333,0.0007,2.038,0,144.2,50.14,0.3442,4.37,4,239.62,1076.0,1
mp-415652,Se4,1,hexagonal,183,Semiconductor,-1.3408,0.2663,2.587,0,16.68,5.79,0.3366,8.827,4,303.17,1959.0,0
mp-701063,Ba,1,hexagonal,171,Silicate,-2.9132,0.0148,5.222,0,93.25,62.85,0.2213,5.154,16,517.75,1125.0,1
mp-696585,Li2Ta,2,monoclinic,6,Nitride,-0.5045,0.0209,1.933,0,155.65,100.55,0.2399,2.613,6,251.28,862.0,1
mp-816701,Fe3C4,2,orthorhombic,28,Metal,-0.5139,0.0706,0.0,1,197.84,100.57,0.2773,3.891,6,331.99,1388.0,0
mp-262204,YBr2,2,tetragonal,113,Oxide,-4.5637,0.0361,5.579,0,134.08,49.46,0.3467,5.519,16,1458.41,1424.0,1
mp-132476,Zr3S4,2,monoclinic,15,Alloy,0.4966,0.0741,0.0,1,116.69,95.94,0.1813,8.486,12,1476.38,1563.0,0
mp-389873,Ca4P4,2,orthorhombic,58,Ceramic,-2.5623,0.0091,7.719,0,50.53,21.06,0.3125,5.725,8,557.61,2728.0,1
mp-714037,Sn2SbCe4,3,hexagonal,172,Alloy,-2.6863,0.0188,0.0,1,148.04,89.42,0.2433,7.759,8,589.83,1133.0,1
mp-904610,Zn4Be3Ti2Pd,4,orthorhombic,72,Perovskite,-1.5195,0.0145,0.879,0,71.07,42.21,0.2557,6.759,8,356.19,1288.0,1
mp-351162,Bi4,1,hexagonal,187,Perovskite,-3.4358,0.0079,2.376,0,55.68,14.37,0.3805,5.174,4,297.14,330.0,1
mp-98909,Mo3Y3W4,3,orthorhombic,67,Oxide,-4.845,0.0016,8.987,0,179.14,81.67,0.297,2.51,12,376.01,2537.0,1
mp-90160,In3Fe4,2,trigonal,161,Intermetallic,-0.8058,0.2094,0.0,1,121.3,50.28,0.3197,12.208,8,692.84,1139.0,0
mp-769276,Sc2Pb3,2,trigonal,143,Ceramic,-4.3023,0.0085,4.316,0,201.12,187.68,0.1505,3.938,4,183.76,2222.0,1
mp-939058,Pd3Br4,2,cubic,207,Intermetallic,-1.2071,0.1197,0.0,1,155.65,62.62,0.328,9.273,2,232.23,1105.0,0
mp-141750,Fe4H,2,orthorhombic,30,Halide,-4.2502,0.0067,5.077,0,106.8,50.02,0.2952,3.147,24,1381.12,1437.0,1
mp-584982,Ga3Sr2,2,trigonal,148,Semiconductor,-0.0308,0.0751,1.786,0,80.11,35.13,0.3018,3.835,2,77.74,1114.0,0
mp-809455,Re4Ta4As4,3,cubic,195,Carbide,-2.6847,0.0031,0.971,0,255.63,110.99,0.3143,6.68,4,382.2,1836.0,1
mp-426834,Os4Pb2,2,orthorhombic,70,Metal,0.7419,0.0212,0.0,1,140.71,56.44,0.3226,7.163,24,2252.69,913.0,1
mp-703092,Ta2,1,cubic,211,Oxide,-0.5,0.0231,3.21,0,185.95,101.89,0.2656,6.524,8,504.66,2969.0,1
mp-610913,Al4Ar4Pb,3,orthorhombic,33,Semiconductor,-0.9986,0.1345,1.304,0,98.15,56.17,0.247,5.826,4,304.25,1390.0,0
mp-643781,S2P4,2,cubic,220,Oxide,-1.6805,0.0272,9.38,0,125.61,36.87,0.3568,4.801,6,265.67,2330.0,1
mp-467213,CdHe2Na3,3,hexagonal,194,Metal,-1.8491,0.1085,0.0,1,136.69,122.57,0.1688,0.52,12,98.44,843.0,0
mp-668131,CrCd,2,orthorhombic,47,Semiconductor,-0.6251,0.0006,2.835,0,18.86,5.23,0.3734,4.978,24,1634.64,2038.0,1
mp-889573,Ni3Nb4Ta2,3,orthorhombic,54,Intermetallic,0.4074,0.1148,0.0,1,162.93,86.16,0.2896,12.206,16,2109.23,1891.0,0
mp-292593,Cr3Pt4,2,tetragonal,109,Semiconductor,-0.8441,0.0565,0.475,0,39.84,16.08,0.318,1.784,6,160.43,1577.0,0
mp-837686,Ag2Ni3Sn,3,tetragonal,101,Semiconductor,-0.7423,0.0988,1.644,0,135.99,90.8,0.2164,5.174,8,407.43,944.0,0
mp-361971,Zn4Pt2SFe,4,cubic,218,Metal,-1.2517,0.0092,0.0,1,119.89,58.49,0.2986,4.002,8,455.64,1451.0,1
mp-310405,Se2La4HCu2,4,trigonal,144,Boride,-1.3829,0.0082,1.622,0,326.31,123.21,0.3267,7.345,24,1475.57,1600.0,1
mp-560393,SCo3Ar2,3,orthorhombic,67,Intermetallic,-0.7845,0.1559,0.0,1,174.96,154.45,0.1717,6.064,4,285.3,2109.0,0
mp-654466,NbN,2,tetragonal,112,Perovskite,-3.2247,0.0147,3.218,0,108.81,32.08,0.3581,3.21,12,330.58,791.0,1
mp-388827,Cu2Ge4,2,cubic,198,Phosphide,-0.0757,0.0001,2.394,0,87.43,33.98,0.3277,6.649,6,648.22,769.0,1
mp-523278,He2Co4,2,tetragonal,88,Metal,-1.3729,0.0803,0.0,1,52.91,18.37,0.3422,3.477,12,310.04,2382.0,0
mp-118503,Be3Cu4,2,orthorhombic,54,Chalcogenide,-1.1628,0.0847,2.721,0,70.29,31.14,0.2951,0.983,16,150.5,2173.0,0
mp-210340,Y2N3,2,trigonal,162,Halide,-1.9363,0.3004,3.764,0,26.73,9.8,0.3365,6.432,8,692.02,1124.0,0
mp-851557,In3F3,2,hexagonal,184,Nitride,0.0441,0.088,0.029,0,320.65,209.43,0.245,8.309,8,898.62,1990.0,0
mp-342241,OCrLa3,3,cubic,200,Intermetallic,-0.8964,0.0564,0.0,1,56.76,21.28,0.3434,10.644,8,1051.23,1402.0,0
mp-432935,B2MnSc,3,tetragonal,123,Semiconductor,-1.8494,0.2399,2.116,0,209.42,143.85,0.2379,4.268,12,494.88,1107.0,0
mp-158748,Mg,1,orthorhombic,38,Oxide,-3.358,0.0221,8.328,0,200.27,81.12,0.3223,3.884,6,308.94,2385.0,1
mp-76849,Os3Cd3,2,cubic,197,Semiconductor,0.3973,0.0475,1.089,0,48.04,28.21,0.2706,1.081,4,39.16,505.0,1
mp-672662,Y4,1,hexagonal,173,Oxide,-2.793,0.0216,4.871,0,125.97,84.56,0.2269,2.242,8,175.09,1696.0,1
mp-874295,Cu2Br,2,tetragonal,133,Carbide,-0.4654,0.0647,1.984,0,201.25,126.48,0.2292,2.98,24,253.23,2419.0,0
mp-837949,Cr2C4,2,monoclinic,10,Metal,-1.1132,0.0028,0.0,1,80.88,51.32,0.2287,15.234,2,301.39,1349.0,1
mp-341162,Ne4Pb3Mg2,3,cubic,220,Semiconductor,-1.6247,0.0454,1.802,0,90.56,70.38,0.2057,2.716,8,289.08,1149.0,1
mp-946182,Pd3,1,hexagonal,179,Halide,-2.9996,0.0189,6.833,0,134.67,59.8,0.2988,4.111,8,473.19,1654.0,1
mp-89075,Cd2,1,hexagonal,182,Perovskite,-2.0253,0.0124,2.266,0,41.72,21.58,0.2706,3.177,8,88.96,1114.0,1
mp-887656,Sc4Re2,2,cubic,217,Metal,-1.4516,0.0464,0.0,1,101.49,37.64,0.3396,6.199,12,1108.3,525.0,1
mp-626415,Pd2RuCa4,3,orthorhombic,36,Ceramic,-1.4917,0.093,4.514,0,102.35,55.89,0.2657,4.995,6,347.71,2233.0,0
mp-29785,Pb2Al3,2,tetragonal,75,Silicate,-0.5,0.05,3.4,0,73.6,50.37,0.2176,5.165,2,82.7,534.0,1
mp-358118,Cl2Fe4,2,hexagonal,183,Oxide,-0.9616,0.0326,6.877,0,74.72,49.94,0.2013,6.856,2,205.19,1781.0,1
mp-150991,MgCr3Br3,3,orthorhombic,51,Alloy,-0.2718,0.0022,0.0,1,141.61,68.91,0.2897,4.088,12,847.31,1505.0,1
mp-6243,SeGa2Ge2,3,trigonal,148,Ceramic,-0.617,0.0496,3.815,0,323.8,125.48,0.3311,5.332,8,782.16,1865.0,1
mp-67346,S3Nb,2,trigonal,143,Carbide,-1.3339,0.119,1.54,0,313.4,158.83,0.2849,5.065,12,545.14,1708.0,0
mp-58397,TiCd3Au2F3,4,hexagonal,190,Ceramic,-2.5154,0.0011,9.298,0,215.63,73.54,0.3514,5.986,4,355.87,2671.0,1
mp-547836,He4Rh,2,cubic,208,Ceramic,-1.3922,0.2298,3.185,0,330.52,240.2,0.2197,3.417,32,1067.97,1765.0,0
mp-924010,In4PtMn3,3,trigonal,164,Sulfide,-0.8536,0.0813,1.162,0,31.28,14.72,0.2885,3.987,24,881.94,1484.0,0
mp-100514,Fe,1,hexagonal,188,Silicate,-4.4169,0.0015,2.995,0,53.19,13.78,0.3852,4.069,4,221.17,1407.0,1
mp-267619,C3Sc4,2,cubic,221,Metal,-0.4347,0.016,0.0,1,91.76,52.97,0.2344,9.15,12,1026.83,967.0,1
mp-95988,Au3P4Ta3,3,monoclinic,8,Phosphide,-0.4957,0.0501,1.103,0,154.25,46.75,0.3679,5.51,32,2672.18,899.0,0
mp-593466,V3Al3,2,trigonal,162,Semiconductor,-0.0864,0.33,1.3,0,107.24,69.99,0.2462,6.154,32,2011.93,1025.0,0
mp-768408,Al2Ni4,2,monoclinic,15,Metal,-3.0116,0.0265,0.0,1,225.53,155.82,0.2312,2.369,12,419.28,1407.0,1
mp-740088,He3Ba4,2,trigonal,146,Metal,0.8359,0.0363,0.0,1,108.47,75.08,0.2126,5.832,4,287.05,2166.0,1
mp-328548,Ne2,1,monoclinic,12,Oxide,-4.989,0.0144,3.094,0,253.06,197.35,0.1809,6.67,12,1019.67,2322.0,1
mp-416277,Ba3Sb2,2,monoclinic,7,Metal,-1.3665,0.0312,0.0,1,227.98,146.34,0.2524,3.481,12,639.0,1143.0,1
mp-15214,Bi3RuAs3,3,hexagonal,192,Metal,0.69,0.1057,0.0,1,204.81,102.29,0.2752,9.004,4,399.71,1384.0,0
mp-656628,O3N3,2,tetragonal,126,Semiconductor,-0.7911,0.2998,2.12,0,114.34,86.87,0.2214,3.23,4,186.38,1918.0,0
mp-386123,Nb4Ru3Y2Si2,4,monoclinic,7,Oxide,-4.3497,0.0025,4.362,0,285.82,53.46,0.4125,5.997,32,1705.41,2222.0,1
mp-688740,Ga4ArS,3,hexagonal,173,Metal,0.3814,0.0345,0.0,1,123.45,73.26,0.2605,4.324,2,125.92,1571.0,1
mp-496958,BrC2Zn3,3,tetragonal,78,Semiconductor,-3.2793,0.0059,1.398,0,141.2,33.29,0.3946,6.344,4,284.41,2057.0,1
mp-332004,S3Au4Ce3Cu2,4,tetragonal,76,Halide,-3.0667,0.0588,2.388,0,126.52,68.43,0.2712,0.99,32,439.72,1708.0,0
mp-675029,SBe2,2,tetragonal,136,Phosphide,-0.2661,0.0393,1.272,0,120.07,56.53,0.28,3.283,24,955.27,200.0,1
mp-418385,Mg3Ga3F2Ir2,4,orthorhombic,23,Silicate,-3.2367,0.0442,5.561,0,135.34,60.06,0.3084,2.084,12,303.59,1842.0,1
mp-152974,Sb,1,orthorhombic,27,Alloy,0.0,0.0027,0.0,1,193.46,65.95,0.3506,2.415,12,421.79,918.0,1
mp-418247,Cd2Ce3,2,orthorhombic,38,Chalcogenide,0.4088,0.0451,0.93,0,39.83,21.24,0.2791,2.928,4,156.17,711.0,1
mp-798603,H4MoCr3,3,tetragonal,124,Alloy,-0.0673,0.002,0.0,1,115.83,42.85,0.3408,3.763,6,257.62,1064.0,1
mp-134049,F4Fe3,2,cubic,196,Oxide,-2.3263,0.0193,2.525,0,165.27,67.61,0.321,6.467,4,317.74,1629.0,1
mp-785339,Sr2Br3Sb4,3,trigonal,159,Metal,-0.2077,0.206,0.0,1,141.28,45.1,0.3508,9.887,16,2029.94,1016.0,0
mp-133746,Y4CuAs2,3,tetragonal,117,Halide,-0.5,0.0324,6.379,0,50.85,40.56,0.1932,4.163,8,398.49,1562.0,1
mp-123837,Ag2Co,2,orthorhombic,20,Intermetallic,-0.1957,0.0496,0.0,1,171.7,71.64,0.3313,4.095,32,2188.14,1297.0,1
mp-219509,Ce3Li4Cd3,3,cubic,218,Halide,-2.7046,0.039,8.114,0,98.66,77.19,0.1786,1.672,6,112.77,1139.0,1
mp-690329,Be3HfCd2,3,tetragonal,81,Perovskite,-4.3748,0.0098,0.946,0,68.54,33.1,0.3039,4.824,4,245.0,1771.0,1
mp-862029,Y4,1,cubic,221,Metal,0.0,0.1202,0.0,1,98.16,68.4,0.2303,10.871,8,611.62,2118.0,0
mp-981760,CaY4Re4,3,tetragonal,79,Metal,-0.2969,0.0502,0.0,1,171.47,79.38,0.3041,9.132,4,436.92,1593.0,0
mp-873633,Ge2Si3,2,cubic,219,Metal,-1.4153,0.0222,0.0,1,83.96,67.67,0.1832,5.51,6,576.47,2080.0,1
mp-110948,Ce2Re3Ba3,3,hexagonal,179,Semiconductor,-1.5517,0.0863,0.945,0,96.22,40.36,0.3195,3.248,6,327.69,1262.0,0
mp-816679,YHf,2,trigonal,146,Chalcogenide,-1.9551,0.1276,0.129,0,85.11,25.05,0.3615,4.753,4,263.44,618.0,0
mp-752952,OsGe3Be2,3,hexagonal,187,Alloy,-0.2637,0.0117,0.0,1,52.24,21.51,0.3105,5.214,12,520.67,909.0,1
mp-512821,Ne3O3Li3,3,orthorhombic,73,Halide,-3.2625,0.0292,0.5,0,13.81,7.88,0.2528,4.769,2,174.54,1191.0,1
mp-70161,Sr2In3,2,tetragonal,103,Alloy,-1.5676,0.0834,0.0,1,272.5,209.1,0.1984,4.15,8,386.82,1847.0,0
mp-802079,Rh3,1,cubic,205,Oxide,-2.0857,0.0241,5.1,0,93.0,64.47,0.2142,6.695,16,1004.37,2383.0,1
mp-270319,Ga2,1,cubic,206,Metal,0.0,0.1075,0.0,1,45.42,37.92,0.1738,8.614,4,243.87,2977.0,0
mp-532492,Ge3CdHfPt,4,tetragonal,86,Halide,-4.4676,0.0185,6.401,0,42.66,35.5,0.179,1.187,16,211.62,699.0,1
mp-36132,Ar,1,cubic,223,Oxide,-4.6474,0.0024,7.982,0,96.26,93.68,0.141,4.044,12,472.78,2091.0,1
mp-584979,Se2Y3Rh4,3,orthorhombic,43,Metal,0.3809,0.269,0.0,1,102.91,60.52,0.2409,10.879,8,1328.85,1128.0,0
mp-996431,As3Cl3,2,tetragonal,134,Silicate,-3.7165,0.0825,6.155,0,73.89,66.46,0.1546,5.823,32,2376.74,1682.0,0
mp-855880,Ir4F2,2,hexagonal,177,Oxide,-3.0408,0.0022,3.624,0,276.75,96.77,0.3513,3.758,8,305.83,2125.0,1
mp-907750,HS4PtBa,4,hexagonal,189,Sulfide,-1.351,0.1463,1.876,0,53.62,26.22,0.2906,5.223,8,640.94,1234.0,0
mp-69727,Ba4C2Ru2,3,cubic,222,Silicate,-2.3558,0.0067,7.486,0,80.71,12.62,0.4285,3.513,4,148.02,1368.0,1
mp-387822,Mg2Cu2,2,tetragonal,110,Metal,0.2432,0.0508,0.0,1,69.93,38.64,0.2451,13.881,2,269.19,1895.0,0
mp-995242,V4P3Mn2,3,hexagonal,168,Metal,-1.0153,0.0752,0.0,1,129.4,53.37,0.3278,7.116,8,595.02,2008.0,0
mp-251202,Ge3N2Li3,3,hexagonal,172,Boride,-1.6067,0.1539,0.807,0,172.66,108.5,0.2442,6.195,24,2076.25,1520.0,0
mp-802631,Pd2Sc2,2,orthorhombic,66,Metal,-0.0648,0.0349,0.0,1,208.32,50.32,0.3828,4.984,12,537.73,1151.0,1
mp-979000,Te3Cd3Nb4,3,cubic,208,Boride,-1.1034,0.1363,1.835,0,265.41,101.23,0.3169,2.635,8,236.29,779.0,0
mp-240764,Ge4NbRu3,3,tetragonal,97,Intermetallic,-1.1821,0.0725,0.0,1,261.97,117.26,0.296,9.136,8,833.25,1436.0,0
mp-311323,Sc4Pt2,2,trigonal,149,Metal,-1.6725,0.0252,0.0,1,268.98,44.3,0.4278,9.361,8,727.26,1118.0,1
mp-360348,Cl4,1,triclinic,1,Metal,0.0,0.0198,0.0,1,227.1,92.86,0.3283,7.522,12,1227.71,832.0,1
mp-59279,IrN2,2,cubic,204,Semiconductor,0.2405,0.2467,2.47,0,50.97,30.66,0.2504,3.256,32,1305.35,1545.0,0
mp-779649,Ne4W4Mn4Zn3,4,cubic,208,Metal,-2.0053,0.0001,0.0,1,195.8,83.86,0.3136,10.951,24,2582.23,1254.0,1
mp-885097,Ga4FSr2Au,4,monoclinic,12,Perovskite,-2.5615,0.0081,2.824,0,99.52,51.76,0.2812,4.705,6,345.5,1161.0,1
mp-545818,LiGa3,2,tetragonal,82,Semiconductor,-0.1494,0.0525,1.669,0,113.72,70.87,0.2331,4.993,8,394.6,1707.0,0
mp-655424,Fe4Ca3LiRh3,4,cubic,211,Ceramic,-4.1489,0.0189,1.361,0,283.45,63.23,0.3889,6.438,6,396.28,2005.0,1
mp-582184,TiBi4,2,cubic,230,Oxide,-4.3897,0.0101,5.806,0,111.18,37.88,0.3469,3.444,4,142.48,1803.0,1
mp-115499,Al4Pd2Re2Mo,4,hexagonal,183,Oxide,-3.1808,0.0059,7.773,0,204.18,84.46,0.3196,7.289,16,1657.64,2324.0,1
mp-997900,Cl2,1,cubic,220,Oxide,-3.1226,0.032,5.193,0,331.5,292.4,0.1501,3.706,16,980.39,2100.0,1
